"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"01.02.2020 06:00 - 01.02.2020 06:15","49550","50371"
"01.02.2020 06:15 - 01.02.2020 06:30","50100","50752"
"01.02.2020 06:30 - 01.02.2020 06:45","50605","50838"
"01.02.2020 06:45 - 01.02.2020 07:00","51132","51478"
"01.02.2020 07:00 - 01.02.2020 07:15","52233","52153"
"01.02.2020 07:15 - 01.02.2020 07:30","52749","53123"
"01.02.2020 07:30 - 01.02.2020 07:45","54031","54213"
"01.02.2020 07:45 - 01.02.2020 08:00","55051","55239"
"01.02.2020 08:00 - 01.02.2020 08:15","55935","55939"
"01.02.2020 08:15 - 01.02.2020 08:30","56660","56760"
"01.02.2020 08:30 - 01.02.2020 08:45","57576","57666"
"01.02.2020 08:45 - 01.02.2020 09:00","58425","58600"
"01.02.2020 09:00 - 01.02.2020 09:15","59236","59193"
"01.02.2020 09:15 - 01.02.2020 09:30","59884","60059"
"01.02.2020 09:30 - 01.02.2020 09:45","60354","60583"
"01.02.2020 09:45 - 01.02.2020 10:00","60787","61104"
"01.02.2020 10:00 - 01.02.2020 10:15","61043","61606"
"01.02.2020 10:15 - 01.02.2020 10:30","61312","61762"
"01.02.2020 10:30 - 01.02.2020 10:45","61463","62034"
"01.02.2020 10:45 - 01.02.2020 11:00","61377","62137"
"01.02.2020 11:00 - 01.02.2020 11:15","61560","62562"
"01.02.2020 11:15 - 01.02.2020 11:30","61538","62954"
"01.02.2020 11:30 - 01.02.2020 11:45","62067","63307"
"01.02.2020 11:45 - 01.02.2020 12:00","61988","63040"
"01.02.2020 12:00 - 01.02.2020 12:15","61497","63054"
"01.02.2020 12:15 - 01.02.2020 12:30","61163","62598"
"01.02.2020 12:30 - 01.02.2020 12:45","60868","62383"
"01.02.2020 12:45 - 01.02.2020 13:00","60634","61529"
"01.02.2020 13:00 - 01.02.2020 13:15","60328","61192"
"01.02.2020 13:15 - 01.02.2020 13:30","60037","60663"
"01.02.2020 13:30 - 01.02.2020 13:45","59449","60461"
"01.02.2020 13:45 - 01.02.2020 14:00","59192","60026"
"01.02.2020 14:00 - 01.02.2020 14:15","58585","59646"
"01.02.2020 14:15 - 01.02.2020 14:30","57981","59370"
"01.02.2020 14:30 - 01.02.2020 14:45","57851","59320"
"01.02.2020 14:45 - 01.02.2020 15:00","57564","59016"
"01.02.2020 15:00 - 01.02.2020 15:15","57641","59571"
"01.02.2020 15:15 - 01.02.2020 15:30","57452","58983"
"01.02.2020 15:30 - 01.02.2020 15:45","57452","59290"
"01.02.2020 15:45 - 01.02.2020 16:00","57459","59111"
"01.02.2020 16:00 - 01.02.2020 16:15","57570","59132"
"01.02.2020 16:15 - 01.02.2020 16:30","57583","59265"
"01.02.2020 16:30 - 01.02.2020 16:45","58059","59663"
"01.02.2020 16:45 - 01.02.2020 17:00","58440","60040"
"01.02.2020 17:00 - 01.02.2020 17:15","59446","61069"
"01.02.2020 17:15 - 01.02.2020 17:30","60231","62376"
"01.02.2020 17:30 - 01.02.2020 17:45","61444","63657"
"01.02.2020 17:45 - 01.02.2020 18:00","62027","64328"
"01.02.2020 18:00 - 01.02.2020 18:15","62632","64554"
"01.02.2020 18:15 - 01.02.2020 18:30","62769","64468"
"01.02.2020 18:30 - 01.02.2020 18:45","62727","64207"
"01.02.2020 18:45 - 01.02.2020 19:00","62242","64044"
"01.02.2020 19:00 - 01.02.2020 19:15","62013","63535"
"01.02.2020 19:15 - 01.02.2020 19:30","61052","63054"
"01.02.2020 19:30 - 01.02.2020 19:45","60832","62438"
"01.02.2020 19:45 - 01.02.2020 20:00","59812","61395"
"01.02.2020 20:00 - 01.02.2020 20:15","58835","60475"
"01.02.2020 20:15 - 01.02.2020 20:30","57569","59376"
"01.02.2020 20:30 - 01.02.2020 20:45","56980","58874"
"01.02.2020 20:45 - 01.02.2020 21:00","56111","58011"
"01.02.2020 21:00 - 01.02.2020 21:15","55526","57423"
"01.02.2020 21:15 - 01.02.2020 21:30","55058","56645"
"01.02.2020 21:30 - 01.02.2020 21:45","54381","56227"
"01.02.2020 21:45 - 01.02.2020 22:00","54477","55878"
"01.02.2020 22:00 - 01.02.2020 22:15","54735","56135"
"01.02.2020 22:15 - 01.02.2020 22:30","54208","55656"
"01.02.2020 22:30 - 01.02.2020 22:45","53983","54942"
"01.02.2020 22:45 - 01.02.2020 23:00","53095","54365"
"01.02.2020 23:00 - 01.02.2020 23:15","52326","53738"
"01.02.2020 23:15 - 01.02.2020 23:30","51718","52922"
"01.02.2020 23:30 - 01.02.2020 23:45","51095","52332"
"01.02.2020 23:45 - 02.02.2020 00:00","50555","51718"
"02.02.2020 00:00 - 02.02.2020 00:15","47425","50170"
"02.02.2020 00:15 - 02.02.2020 00:30","46512","49382"
"02.02.2020 00:30 - 02.02.2020 00:45","45833","49161"
"02.02.2020 00:45 - 02.02.2020 01:00","45430","48613"
"02.02.2020 01:00 - 02.02.2020 01:15","45002","47913"
"02.02.2020 01:15 - 02.02.2020 01:30","44465","47503"
"02.02.2020 01:30 - 02.02.2020 01:45","44052","47198"
"02.02.2020 01:45 - 02.02.2020 02:00","43978","46825"
"02.02.2020 02:00 - 02.02.2020 02:15","43350","46163"
"02.02.2020 02:15 - 02.02.2020 02:30","43229","46037"
"02.02.2020 02:30 - 02.02.2020 02:45","42895","46073"
"02.02.2020 02:45 - 02.02.2020 03:00","42728","45922"
"02.02.2020 03:00 - 02.02.2020 03:15","42614","46052"
"02.02.2020 03:15 - 02.02.2020 03:30","42646","46164"
"02.02.2020 03:30 - 02.02.2020 03:45","42650","46397"
"02.02.2020 03:45 - 02.02.2020 04:00","42691","46460"
"02.02.2020 04:00 - 02.02.2020 04:15","42732","46634"
"02.02.2020 04:15 - 02.02.2020 04:30","42986","46920"
"02.02.2020 04:30 - 02.02.2020 04:45","43336","47216"
"02.02.2020 04:45 - 02.02.2020 05:00","43424","47033"
"02.02.2020 05:00 - 02.02.2020 05:15","43510","46939"
"02.02.2020 05:15 - 02.02.2020 05:30","43276","46546"
"02.02.2020 05:30 - 02.02.2020 05:45","43248","46358"
"02.02.2020 05:45 - 02.02.2020 06:00","43252","46012"
"02.02.2020 06:00 - 02.02.2020 06:15","43294","45638"
"02.02.2020 06:15 - 02.02.2020 06:30","43476","45426"
"02.02.2020 06:30 - 02.02.2020 06:45","43746","45014"
"02.02.2020 06:45 - 02.02.2020 07:00","44172","45347"
"02.02.2020 07:00 - 02.02.2020 07:15","45005","46000"
"02.02.2020 07:15 - 02.02.2020 07:30","45477","46156"
"02.02.2020 07:30 - 02.02.2020 07:45","46310","46820"
"02.02.2020 07:45 - 02.02.2020 08:00","47145","47359"
"02.02.2020 08:00 - 02.02.2020 08:15","47828","47985"
"02.02.2020 08:15 - 02.02.2020 08:30","48726","48888"
"02.02.2020 08:30 - 02.02.2020 08:45","49593","49865"
"02.02.2020 08:45 - 02.02.2020 09:00","50368","50755"
"02.02.2020 09:00 - 02.02.2020 09:15","51360","52115"
"02.02.2020 09:15 - 02.02.2020 09:30","52218","53245"
"02.02.2020 09:30 - 02.02.2020 09:45","52859","53894"
"02.02.2020 09:45 - 02.02.2020 10:00","53317","54845"
"02.02.2020 10:00 - 02.02.2020 10:15","53697","55202"
"02.02.2020 10:15 - 02.02.2020 10:30","54355","55550"
"02.02.2020 10:30 - 02.02.2020 10:45","54666","56318"
"02.02.2020 10:45 - 02.02.2020 11:00","55109","56857"
"02.02.2020 11:00 - 02.02.2020 11:15","55612","57162"
"02.02.2020 11:15 - 02.02.2020 11:30","56164","57567"
"02.02.2020 11:30 - 02.02.2020 11:45","56575","58172"
"02.02.2020 11:45 - 02.02.2020 12:00","56613","57970"
"02.02.2020 12:00 - 02.02.2020 12:15","56307","57766"
"02.02.2020 12:15 - 02.02.2020 12:30","55948","57651"
"02.02.2020 12:30 - 02.02.2020 12:45","55579","57326"
"02.02.2020 12:45 - 02.02.2020 13:00","55165","56942"
"02.02.2020 13:00 - 02.02.2020 13:15","54869","56386"
"02.02.2020 13:15 - 02.02.2020 13:30","54484","55777"
"02.02.2020 13:30 - 02.02.2020 13:45","54037","55285"
"02.02.2020 13:45 - 02.02.2020 14:00","53362","54709"
"02.02.2020 14:00 - 02.02.2020 14:15","53081","54440"
"02.02.2020 14:15 - 02.02.2020 14:30","52702","54021"
"02.02.2020 14:30 - 02.02.2020 14:45","52400","53956"
"02.02.2020 14:45 - 02.02.2020 15:00","52154","53642"
"02.02.2020 15:00 - 02.02.2020 15:15","52134","53532"
"02.02.2020 15:15 - 02.02.2020 15:30","51789","53095"
"02.02.2020 15:30 - 02.02.2020 15:45","51780","53211"
"02.02.2020 15:45 - 02.02.2020 16:00","51841","52885"
"02.02.2020 16:00 - 02.02.2020 16:15","51998","52931"
"02.02.2020 16:15 - 02.02.2020 16:30","52138","53210"
"02.02.2020 16:30 - 02.02.2020 16:45","52578","53645"
"02.02.2020 16:45 - 02.02.2020 17:00","53086","54515"
"02.02.2020 17:00 - 02.02.2020 17:15","54353","55467"
"02.02.2020 17:15 - 02.02.2020 17:30","55263","56701"
"02.02.2020 17:30 - 02.02.2020 17:45","56484","58027"
"02.02.2020 17:45 - 02.02.2020 18:00","57176","58706"
"02.02.2020 18:00 - 02.02.2020 18:15","58064","59361"
"02.02.2020 18:15 - 02.02.2020 18:30","58244","59435"
"02.02.2020 18:30 - 02.02.2020 18:45","58249","58986"
"02.02.2020 18:45 - 02.02.2020 19:00","58088","58576"
"02.02.2020 19:00 - 02.02.2020 19:15","57885","58216"
"02.02.2020 19:15 - 02.02.2020 19:30","57311","58051"
"02.02.2020 19:30 - 02.02.2020 19:45","56862","57378"
"02.02.2020 19:45 - 02.02.2020 20:00","56393","57028"
"02.02.2020 20:00 - 02.02.2020 20:15","55708","56596"
"02.02.2020 20:15 - 02.02.2020 20:30","54845","55731"
"02.02.2020 20:30 - 02.02.2020 20:45","54231","54926"
"02.02.2020 20:45 - 02.02.2020 21:00","53696","53979"
"02.02.2020 21:00 - 02.02.2020 21:15","53493","53905"
"02.02.2020 21:15 - 02.02.2020 21:30","53186","53482"
"02.02.2020 21:30 - 02.02.2020 21:45","52927","53123"
"02.02.2020 21:45 - 02.02.2020 22:00","52951","53449"
"02.02.2020 22:00 - 02.02.2020 22:15","53717","54286"
"02.02.2020 22:15 - 02.02.2020 22:30","53339","53805"
"02.02.2020 22:30 - 02.02.2020 22:45","52675","53192"
"02.02.2020 22:45 - 02.02.2020 23:00","52092","52822"
"02.02.2020 23:00 - 02.02.2020 23:15","50911","52042"
"02.02.2020 23:15 - 02.02.2020 23:30","50168","51271"
"02.02.2020 23:30 - 02.02.2020 23:45","49507","50864"
"02.02.2020 23:45 - 03.02.2020 00:00","48994","50445"
"03.02.2020 00:00 - 03.02.2020 00:15","48597","48906"
"03.02.2020 00:15 - 03.02.2020 00:30","47920","48036"
"03.02.2020 00:30 - 03.02.2020 00:45","47355","47624"
"03.02.2020 00:45 - 03.02.2020 01:00","46994","47056"
"03.02.2020 01:00 - 03.02.2020 01:15","46193","46827"
"03.02.2020 01:15 - 03.02.2020 01:30","46013","46389"
"03.02.2020 01:30 - 03.02.2020 01:45","45883","46292"
"03.02.2020 01:45 - 03.02.2020 02:00","45721","46281"
"03.02.2020 02:00 - 03.02.2020 02:15","45556","46238"
"03.02.2020 02:15 - 03.02.2020 02:30","45364","46090"
"03.02.2020 02:30 - 03.02.2020 02:45","45341","46025"
"03.02.2020 02:45 - 03.02.2020 03:00","45426","46108"
"03.02.2020 03:00 - 03.02.2020 03:15","45512","46503"
"03.02.2020 03:15 - 03.02.2020 03:30","45865","46536"
"03.02.2020 03:30 - 03.02.2020 03:45","46006","46658"
"03.02.2020 03:45 - 03.02.2020 04:00","46241","46849"
"03.02.2020 04:00 - 03.02.2020 04:15","46780","47736"
"03.02.2020 04:15 - 03.02.2020 04:30","47165","48035"
"03.02.2020 04:30 - 03.02.2020 04:45","48074","48638"
"03.02.2020 04:45 - 03.02.2020 05:00","48683","49354"
"03.02.2020 05:00 - 03.02.2020 05:15","50000","51071"
"03.02.2020 05:15 - 03.02.2020 05:30","50667","52412"
"03.02.2020 05:30 - 03.02.2020 05:45","51740","53582"
"03.02.2020 05:45 - 03.02.2020 06:00","53641","55376"
"03.02.2020 06:00 - 03.02.2020 06:15","56840","58679"
"03.02.2020 06:15 - 03.02.2020 06:30","59316","61036"
"03.02.2020 06:30 - 03.02.2020 06:45","61226","62732"
"03.02.2020 06:45 - 03.02.2020 07:00","62696","64699"
"03.02.2020 07:00 - 03.02.2020 07:15","64690","66644"
"03.02.2020 07:15 - 03.02.2020 07:30","65889","67704"
"03.02.2020 07:30 - 03.02.2020 07:45","66778","68480"
"03.02.2020 07:45 - 03.02.2020 08:00","67525","68989"
"03.02.2020 08:00 - 03.02.2020 08:15","68056","70163"
"03.02.2020 08:15 - 03.02.2020 08:30","68514","70660"
"03.02.2020 08:30 - 03.02.2020 08:45","68750","70690"
"03.02.2020 08:45 - 03.02.2020 09:00","69082","70770"
"03.02.2020 09:00 - 03.02.2020 09:15","68969","70703"
"03.02.2020 09:15 - 03.02.2020 09:30","69444","70977"
"03.02.2020 09:30 - 03.02.2020 09:45","69715","71308"
"03.02.2020 09:45 - 03.02.2020 10:00","70106","71375"
"03.02.2020 10:00 - 03.02.2020 10:15","69984","71949"
"03.02.2020 10:15 - 03.02.2020 10:30","70303","72217"
"03.02.2020 10:30 - 03.02.2020 10:45","70372","72584"
"03.02.2020 10:45 - 03.02.2020 11:00","70516","72454"
"03.02.2020 11:00 - 03.02.2020 11:15","70603","72623"
"03.02.2020 11:15 - 03.02.2020 11:30","70921","73074"
"03.02.2020 11:30 - 03.02.2020 11:45","71016","73481"
"03.02.2020 11:45 - 03.02.2020 12:00","70978","73479"
"03.02.2020 12:00 - 03.02.2020 12:15","70484","73240"
"03.02.2020 12:15 - 03.02.2020 12:30","70306","73226"
"03.02.2020 12:30 - 03.02.2020 12:45","70358","73045"
"03.02.2020 12:45 - 03.02.2020 13:00","70048","72905"
"03.02.2020 13:00 - 03.02.2020 13:15","70304","72641"
"03.02.2020 13:15 - 03.02.2020 13:30","70172","72589"
"03.02.2020 13:30 - 03.02.2020 13:45","69703","72033"
"03.02.2020 13:45 - 03.02.2020 14:00","69165","71750"
"03.02.2020 14:00 - 03.02.2020 14:15","68843","72283"
"03.02.2020 14:15 - 03.02.2020 14:30","68788","72257"
"03.02.2020 14:30 - 03.02.2020 14:45","68703","72282"
"03.02.2020 14:45 - 03.02.2020 15:00","68506","72045"
"03.02.2020 15:00 - 03.02.2020 15:15","68542","72027"
"03.02.2020 15:15 - 03.02.2020 15:30","68153","71313"
"03.02.2020 15:30 - 03.02.2020 15:45","67963","70808"
"03.02.2020 15:45 - 03.02.2020 16:00","67433","70486"
"03.02.2020 16:00 - 03.02.2020 16:15","67241","70208"
"03.02.2020 16:15 - 03.02.2020 16:30","67113","69557"
"03.02.2020 16:30 - 03.02.2020 16:45","67224","69294"
"03.02.2020 16:45 - 03.02.2020 17:00","67387","69862"
"03.02.2020 17:00 - 03.02.2020 17:15","68176","70862"
"03.02.2020 17:15 - 03.02.2020 17:30","68957","71870"
"03.02.2020 17:30 - 03.02.2020 17:45","69830","72854"
"03.02.2020 17:45 - 03.02.2020 18:00","70448","73666"
"03.02.2020 18:00 - 03.02.2020 18:15","70661","73586"
"03.02.2020 18:15 - 03.02.2020 18:30","70660","73426"
"03.02.2020 18:30 - 03.02.2020 18:45","70704","73556"
"03.02.2020 18:45 - 03.02.2020 19:00","70649","73689"
"03.02.2020 19:00 - 03.02.2020 19:15","70338","72997"
"03.02.2020 19:15 - 03.02.2020 19:30","69521","72539"
"03.02.2020 19:30 - 03.02.2020 19:45","68965","72158"
"03.02.2020 19:45 - 03.02.2020 20:00","68348","71430"
"03.02.2020 20:00 - 03.02.2020 20:15","66925","69887"
"03.02.2020 20:15 - 03.02.2020 20:30","65794","69019"
"03.02.2020 20:30 - 03.02.2020 20:45","64708","68167"
"03.02.2020 20:45 - 03.02.2020 21:00","63850","67363"
"03.02.2020 21:00 - 03.02.2020 21:15","63146","66594"
"03.02.2020 21:15 - 03.02.2020 21:30","62300","65311"
"03.02.2020 21:30 - 03.02.2020 21:45","61732","64086"
"03.02.2020 21:45 - 03.02.2020 22:00","61011","62815"
"03.02.2020 22:00 - 03.02.2020 22:15","60835","62235"
"03.02.2020 22:15 - 03.02.2020 22:30","60107","61034"
"03.02.2020 22:30 - 03.02.2020 22:45","58942","59795"
"03.02.2020 22:45 - 03.02.2020 23:00","57861","58376"
"03.02.2020 23:00 - 03.02.2020 23:15","56601","57279"
"03.02.2020 23:15 - 03.02.2020 23:30","55706","56352"
"03.02.2020 23:30 - 03.02.2020 23:45","54897","55326"
"03.02.2020 23:45 - 04.02.2020 00:00","54279","54691"
"04.02.2020 00:00 - 04.02.2020 00:15","53463","53605"
"04.02.2020 00:15 - 04.02.2020 00:30","52261","52889"
"04.02.2020 00:30 - 04.02.2020 00:45","51679","52620"
"04.02.2020 00:45 - 04.02.2020 01:00","51120","52119"
"04.02.2020 01:00 - 04.02.2020 01:15","50605","51763"
"04.02.2020 01:15 - 04.02.2020 01:30","50200","51139"
"04.02.2020 01:30 - 04.02.2020 01:45","49955","50673"
"04.02.2020 01:45 - 04.02.2020 02:00","49882","50691"
"04.02.2020 02:00 - 04.02.2020 02:15","49305","50529"
"04.02.2020 02:15 - 04.02.2020 02:30","49160","50652"
"04.02.2020 02:30 - 04.02.2020 02:45","49043","50855"
"04.02.2020 02:45 - 04.02.2020 03:00","49238","51272"
"04.02.2020 03:00 - 04.02.2020 03:15","49256","51588"
"04.02.2020 03:15 - 04.02.2020 03:30","49632","51664"
"04.02.2020 03:30 - 04.02.2020 03:45","49615","52098"
"04.02.2020 03:45 - 04.02.2020 04:00","49878","52421"
"04.02.2020 04:00 - 04.02.2020 04:15","50293","53305"
"04.02.2020 04:15 - 04.02.2020 04:30","50711","53574"
"04.02.2020 04:30 - 04.02.2020 04:45","51294","54418"
"04.02.2020 04:45 - 04.02.2020 05:00","51790","54976"
"04.02.2020 05:00 - 04.02.2020 05:15","52823","56545"
"04.02.2020 05:15 - 04.02.2020 05:30","53353","57424"
"04.02.2020 05:30 - 04.02.2020 05:45","54446","58647"
"04.02.2020 05:45 - 04.02.2020 06:00","55939","60430"
"04.02.2020 06:00 - 04.02.2020 06:15","59115","63308"
"04.02.2020 06:15 - 04.02.2020 06:30","61161","65248"
"04.02.2020 06:30 - 04.02.2020 06:45","62834","66563"
"04.02.2020 06:45 - 04.02.2020 07:00","64318","68337"
"04.02.2020 07:00 - 04.02.2020 07:15","66416","70406"
"04.02.2020 07:15 - 04.02.2020 07:30","67389","71641"
"04.02.2020 07:30 - 04.02.2020 07:45","68119","72499"
"04.02.2020 07:45 - 04.02.2020 08:00","68852","73107"
"04.02.2020 08:00 - 04.02.2020 08:15","69367","73564"
"04.02.2020 08:15 - 04.02.2020 08:30","69982","73741"
"04.02.2020 08:30 - 04.02.2020 08:45","70220","73759"
"04.02.2020 08:45 - 04.02.2020 09:00","70538","74012"
"04.02.2020 09:00 - 04.02.2020 09:15","70271","73728"
"04.02.2020 09:15 - 04.02.2020 09:30","70747","73830"
"04.02.2020 09:30 - 04.02.2020 09:45","71123","74189"
"04.02.2020 09:45 - 04.02.2020 10:00","71446","74720"
"04.02.2020 10:00 - 04.02.2020 10:15","71346","74852"
"04.02.2020 10:15 - 04.02.2020 10:30","71638","75174"
"04.02.2020 10:30 - 04.02.2020 10:45","71712","75374"
"04.02.2020 10:45 - 04.02.2020 11:00","71888","75583"
"04.02.2020 11:00 - 04.02.2020 11:15","71857","75315"
"04.02.2020 11:15 - 04.02.2020 11:30","72143","75288"
"04.02.2020 11:30 - 04.02.2020 11:45","72109","75906"
"04.02.2020 11:45 - 04.02.2020 12:00","72092","75939"
"04.02.2020 12:00 - 04.02.2020 12:15","71495","75144"
"04.02.2020 12:15 - 04.02.2020 12:30","71380","74963"
"04.02.2020 12:30 - 04.02.2020 12:45","71404","75021"
"04.02.2020 12:45 - 04.02.2020 13:00","71210","74823"
"04.02.2020 13:00 - 04.02.2020 13:15","71308","74604"
"04.02.2020 13:15 - 04.02.2020 13:30","71171","74851"
"04.02.2020 13:30 - 04.02.2020 13:45","70629","74458"
"04.02.2020 13:45 - 04.02.2020 14:00","70181","74030"
"04.02.2020 14:00 - 04.02.2020 14:15","69915","73705"
"04.02.2020 14:15 - 04.02.2020 14:30","69741","73649"
"04.02.2020 14:30 - 04.02.2020 14:45","69551","73718"
"04.02.2020 14:45 - 04.02.2020 15:00","69272","73572"
"04.02.2020 15:00 - 04.02.2020 15:15","69193","73629"
"04.02.2020 15:15 - 04.02.2020 15:30","68834","73316"
"04.02.2020 15:30 - 04.02.2020 15:45","68525","72725"
"04.02.2020 15:45 - 04.02.2020 16:00","68208","71878"
"04.02.2020 16:00 - 04.02.2020 16:15","68146","71904"
"04.02.2020 16:15 - 04.02.2020 16:30","68026","71493"
"04.02.2020 16:30 - 04.02.2020 16:45","68182","71363"
"04.02.2020 16:45 - 04.02.2020 17:00","68290","71478"
"04.02.2020 17:00 - 04.02.2020 17:15","68981","72420"
"04.02.2020 17:15 - 04.02.2020 17:30","69770","73493"
"04.02.2020 17:30 - 04.02.2020 17:45","70611","74899"
"04.02.2020 17:45 - 04.02.2020 18:00","71190","75367"
"04.02.2020 18:00 - 04.02.2020 18:15","71396","76012"
"04.02.2020 18:15 - 04.02.2020 18:30","71352","75887"
"04.02.2020 18:30 - 04.02.2020 18:45","71223","75351"
"04.02.2020 18:45 - 04.02.2020 19:00","71087","75172"
"04.02.2020 19:00 - 04.02.2020 19:15","70825","75009"
"04.02.2020 19:15 - 04.02.2020 19:30","70019","74336"
"04.02.2020 19:30 - 04.02.2020 19:45","69507","73661"
"04.02.2020 19:45 - 04.02.2020 20:00","68896","73058"
"04.02.2020 20:00 - 04.02.2020 20:15","67534","71934"
"04.02.2020 20:15 - 04.02.2020 20:30","66398","70723"
"04.02.2020 20:30 - 04.02.2020 20:45","65379","69388"
"04.02.2020 20:45 - 04.02.2020 21:00","64520","68593"
"04.02.2020 21:00 - 04.02.2020 21:15","63748","67903"
"04.02.2020 21:15 - 04.02.2020 21:30","63050","67316"
"04.02.2020 21:30 - 04.02.2020 21:45","62314","66457"
"04.02.2020 21:45 - 04.02.2020 22:00","61733","65280"
"04.02.2020 22:00 - 04.02.2020 22:15","61424","64594"
"04.02.2020 22:15 - 04.02.2020 22:30","60547","64080"
"04.02.2020 22:30 - 04.02.2020 22:45","59438","63744"
"04.02.2020 22:45 - 04.02.2020 23:00","58425","62643"
"04.02.2020 23:00 - 04.02.2020 23:15","57163","61775"
"04.02.2020 23:15 - 04.02.2020 23:30","56222","60788"
"04.02.2020 23:30 - 04.02.2020 23:45","55473","59876"
"04.02.2020 23:45 - 05.02.2020 00:00","54924","59069"
"05.02.2020 00:00 - 05.02.2020 00:15","53845","57908"
"05.02.2020 00:15 - 05.02.2020 00:30","52716","56942"
"05.02.2020 00:30 - 05.02.2020 00:45","52065","56400"
"05.02.2020 00:45 - 05.02.2020 01:00","51558","56205"
"05.02.2020 01:00 - 05.02.2020 01:15","50769","55201"
"05.02.2020 01:15 - 05.02.2020 01:30","50192","54878"
"05.02.2020 01:30 - 05.02.2020 01:45","50053","54574"
"05.02.2020 01:45 - 05.02.2020 02:00","49958","54146"
"05.02.2020 02:00 - 05.02.2020 02:15","49447","54202"
"05.02.2020 02:15 - 05.02.2020 02:30","49425","53965"
"05.02.2020 02:30 - 05.02.2020 02:45","49344","53879"
"05.02.2020 02:45 - 05.02.2020 03:00","49589","54074"
"05.02.2020 03:00 - 05.02.2020 03:15","49785","53840"
"05.02.2020 03:15 - 05.02.2020 03:30","50100","53549"
"05.02.2020 03:30 - 05.02.2020 03:45","50089","53652"
"05.02.2020 03:45 - 05.02.2020 04:00","50235","53933"
"05.02.2020 04:00 - 05.02.2020 04:15","50901","54188"
"05.02.2020 04:15 - 05.02.2020 04:30","51237","54430"
"05.02.2020 04:30 - 05.02.2020 04:45","51667","54873"
"05.02.2020 04:45 - 05.02.2020 05:00","52086","55499"
"05.02.2020 05:00 - 05.02.2020 05:15","53092","56756"
"05.02.2020 05:15 - 05.02.2020 05:30","53654","57152"
"05.02.2020 05:30 - 05.02.2020 05:45","54750","58185"
"05.02.2020 05:45 - 05.02.2020 06:00","56433","59510"
"05.02.2020 06:00 - 05.02.2020 06:15","59407","61991"
"05.02.2020 06:15 - 05.02.2020 06:30","61585","64106"
"05.02.2020 06:30 - 05.02.2020 06:45","63406","66186"
"05.02.2020 06:45 - 05.02.2020 07:00","64501","67332"
"05.02.2020 07:00 - 05.02.2020 07:15","66647","69178"
"05.02.2020 07:15 - 05.02.2020 07:30","67037","70136"
"05.02.2020 07:30 - 05.02.2020 07:45","68134","70898"
"05.02.2020 07:45 - 05.02.2020 08:00","68711","71018"
"05.02.2020 08:00 - 05.02.2020 08:15","69295","71757"
"05.02.2020 08:15 - 05.02.2020 08:30","69458","71831"
"05.02.2020 08:30 - 05.02.2020 08:45","69550","71827"
"05.02.2020 08:45 - 05.02.2020 09:00","69900","71841"
"05.02.2020 09:00 - 05.02.2020 09:15","69960","71453"
"05.02.2020 09:15 - 05.02.2020 09:30","70462","71542"
"05.02.2020 09:30 - 05.02.2020 09:45","70758","71518"
"05.02.2020 09:45 - 05.02.2020 10:00","71143","71721"
"05.02.2020 10:00 - 05.02.2020 10:15","71285","71693"
"05.02.2020 10:15 - 05.02.2020 10:30","71604","71161"
"05.02.2020 10:30 - 05.02.2020 10:45","71805","72140"
"05.02.2020 10:45 - 05.02.2020 11:00","72075","72306"
"05.02.2020 11:00 - 05.02.2020 11:15","72184","71994"
"05.02.2020 11:15 - 05.02.2020 11:30","72403","72004"
"05.02.2020 11:30 - 05.02.2020 11:45","72439","72218"
"05.02.2020 11:45 - 05.02.2020 12:00","72318","72154"
"05.02.2020 12:00 - 05.02.2020 12:15","71524","71236"
"05.02.2020 12:15 - 05.02.2020 12:30","71132","71033"
"05.02.2020 12:30 - 05.02.2020 12:45","71053","71618"
"05.02.2020 12:45 - 05.02.2020 13:00","71071","71824"
"05.02.2020 13:00 - 05.02.2020 13:15","71050","71713"
"05.02.2020 13:15 - 05.02.2020 13:30","70865","71105"
"05.02.2020 13:30 - 05.02.2020 13:45","70043","71227"
"05.02.2020 13:45 - 05.02.2020 14:00","69909","70849"
"05.02.2020 14:00 - 05.02.2020 14:15","69814","70048"
"05.02.2020 14:15 - 05.02.2020 14:30","69587","70131"
"05.02.2020 14:30 - 05.02.2020 14:45","69186","69670"
"05.02.2020 14:45 - 05.02.2020 15:00","69051","69298"
"05.02.2020 15:00 - 05.02.2020 15:15","68930","69232"
"05.02.2020 15:15 - 05.02.2020 15:30","68271","68541"
"05.02.2020 15:30 - 05.02.2020 15:45","68178","68439"
"05.02.2020 15:45 - 05.02.2020 16:00","67697","68482"
"05.02.2020 16:00 - 05.02.2020 16:15","67508","68027"
"05.02.2020 16:15 - 05.02.2020 16:30","67055","67974"
"05.02.2020 16:30 - 05.02.2020 16:45","67625","68150"
"05.02.2020 16:45 - 05.02.2020 17:00","67402","68864"
"05.02.2020 17:00 - 05.02.2020 17:15","68220","69645"
"05.02.2020 17:15 - 05.02.2020 17:30","68873","71127"
"05.02.2020 17:30 - 05.02.2020 17:45","69714","72783"
"05.02.2020 17:45 - 05.02.2020 18:00","70202","74100"
"05.02.2020 18:00 - 05.02.2020 18:15","70595","74294"
"05.02.2020 18:15 - 05.02.2020 18:30","71075","74284"
"05.02.2020 18:30 - 05.02.2020 18:45","71004","74442"
